Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6EtKlIQmGPB9SX8UjDJG5s,"Formula","Euphoria (Original Score from the HBO Series)","Labrinth",2019-10-04,91869,76,false,,2022-02-25T22:35:07Z,"","Masterworks",0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4
spotify:track:7CkTv4SjCYliV3ZgkZn6om,"Phoenix","Phoenix","Netrum,Halvorsen",2021-08-20,238184,0,false,,2022-02-24T20:59:50Z,"","NCS",0.52,0.879,10,-5.246,0,0.0634,0.000272,0.00107,0.304,0.685,164.992,4
spotify:track:7znz9Gm1qXs5wOXwOGQqZR,"藍才","藍才","Eve",2021-12-03,256212,35,false,,2022-02-19T22:25:27Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.626,0.829,5,-6.897,0,0.0458,0.0159,0,0.173,0.629,131.984,4
spotify:track:2qVUo129GDsiA2TTJfU2Ff,"mellow","Smile","Eve",2020-02-12,286865,28,false,,2022-02-19T22:20:19Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.646,0.468,0,-7.275,1,0.0291,0.159,0.00134,0.0558,0.269,116.011,4
spotify:track:5mf9TE1ZyuTj5kaKkNUkbn,"杪夏","廻廻奇譚 / 蒼のワルツ","Eve",2020-12-23,244364,31,false,,2022-02-19T21:37:25Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.483,0.294,3,-9.454,1,0.0287,0.822,0.000929,0.0857,0.377,71.93,4
spotify:track:7s4nfHm3wRTDYyyVgDzEyG,"惑星ループ","OFFICIAL NUMBER","Eve",2016-10-19,207504,47,false,,2022-02-19T21:04:52Z,"anime,j-pop,j-rock,vocaloid,japanese indie","harapeco records",0.439,0.803,10,-4.707,1,0.0362,0.0000573,0.0000306,0.08,0.304,169.907,4
spotify:track:5wQWUsBmLkgsXx39M5K7q9,"遊遊冥冥","廻廻奇譚 / 蒼のワルツ","Eve",2020-12-23,209355,29,false,,2022-02-19T20:55:28Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.689,0.584,7,-4.475,1,0.0348,0.0592,0,0.0726,0.583,121.971,4
spotify:track:73Te801K7s3gB002UCc6jm,"会心劇","文化","Eve",2017-12-20,276386,36,false,,2022-02-18T22:02:00Z,"anime,j-pop,j-rock,vocaloid,japanese indie","harapeco records",0.507,0.91,11,-1.431,1,0.0399,0.0102,0,0.141,0.471,145.978,4
spotify:track:4n1bpFUL9wjmd74FK1TDFa,"バウムクーヘンエンド","Smile","Eve",2020-02-12,209901,38,false,,2022-02-18T21:46:11Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.628,0.745,2,-4.916,1,0.0338,0.000828,0.0000418,0.283,0.772,135.942,4
spotify:track:65LUiqfnSGLbOrUnAzXfpW,"平行線","平行線","Eve,suis from Yorushika",2021-02-05,275090,40,false,,2022-02-18T13:53:26Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.642,0.663,1,-5.188,1,0.0331,0.0316,0,0.116,0.307,120.984,4
spotify:track:2G4pRFifFAlzozdqOq56uw,"僕らまだアンダーグラウンド","おとぎ","Eve",2019-02-06,284338,42,false,,2022-02-18T13:44:24Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.611,0.858,2,-2.682,1,0.0657,0.0159,0,0.0714,0.642,148.063,4
spotify:track:6AqUfxCSfhoQdmykOZZVTM,"デーモンダンストーキョー","OFFICIAL NUMBER","Eve",2016-10-19,240319,39,false,,2022-02-18T13:35:28Z,"anime,j-pop,j-rock,vocaloid,japanese indie","harapeco records",0.662,0.972,5,-4.962,0,0.041,0.00944,0,0.328,0.616,107.008,4
spotify:track:4jyX4FfzhIvJqnTaGPUkk4,"LEO","Smile","Eve",2020-02-12,247413,35,false,,2022-02-18T13:30:39Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.485,0.648,1,-5.823,0,0.0496,0.244,0.00129,0.11,0.114,89.729,4
spotify:track:0Nn9gfz60CyzqnFXiAphMs,"レーゾンデートル","レーゾンデートル","Eve",2019-10-11,222489,44,false,,2022-02-18T13:17:56Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.533,0.795,2,-3.319,0,0.044,0.0000895,0,0.112,0.629,152.078,4
spotify:track:4cecxfR44krxQZ527CVGJ1,"アウトサイダー","おとぎ","Eve",2019-02-06,207647,47,false,,2022-02-18T13:14:31Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.526,0.885,6,-2.189,0,0.0654,0.017,0,0.146,0.848,171.927,4
spotify:track:3B2aRA1azOMuxtfA0JutD7,"お気に召すまま","文化","Eve",2017-12-20,246712,48,false,,2022-02-18T13:12:02Z,"anime,j-pop,j-rock,vocaloid,japanese indie","harapeco records",0.607,0.841,1,-1.704,0,0.0513,0.0496,0.0000439,0.0628,0.822,142.989,4
spotify:track:0FJ6h0nFIe3irtTsrtuevI,"心海","廻廻奇譚 / 蒼のワルツ","Eve",2020-12-23,266308,38,false,,2022-02-18T13:07:16Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.627,0.778,11,-3.985,1,0.0285,0.00469,0.0000197,0.103,0.603,122.974,4
spotify:track:4KcTqk3YtbJNVhvbhBDVw2,"心予報","Smile","Eve",2020-02-12,199995,45,false,,2022-02-18T13:03:34Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.718,0.83,3,-3.21,1,0.0764,0.121,0,0.306,0.755,142.916,4
spotify:track:2zJQ7WiEDNFAfZS2mtE5A4,"ラストダンス","おとぎ","Eve",2019-02-06,240496,46,false,,2022-02-18T12:04:28Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.495,0.837,6,-2.703,0,0.0467,0.000826,0,0.0461,0.82,176.096,4
spotify:track:2y0yxEHUV3HZz86T6iXRNU,"蒼のワルツ","廻廻奇譚 / 蒼のワルツ","Eve",2020-12-23,277336,38,false,,2022-02-18T11:56:39Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.316,0.516,3,-5.037,1,0.0356,0.196,0,0.0783,0.388,80.515,4
spotify:track:2T5wGOKZ2mT9l5GYve4VQi,"いのちの食べ方","Smile","Eve",2020-02-12,224218,43,false,,2022-02-18T11:54:16Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.547,0.821,9,-4.733,1,0.053,0.0072,0.0000157,0.253,0.549,142.981,4
spotify:track:7cFfOE0R0wL1BJiwDFdcVW,"夜は仄か","夜は仄か","Eve",2021-04-30,191850,34,false,,2022-02-18T11:50:18Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.753,0.712,6,-5.039,1,0.0637,0.0131,0,0.192,0.653,118.981,4
spotify:track:6aW8fq5lGlhoZxhLyC7JuL,"闇夜","闇夜","Eve",2019-06-25,229394,44,false,,2022-02-15T22:28:42Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.444,0.637,11,-3.73,0,0.0361,0.17,0,0.112,0.23,79.821,4
spotify:track:2VnfOMNfeaBLEW7CA6yE9q,"En Aften Ved Svanefossen","En Aften Ved Svanefossen","Beik Poel",2020-10-05,470052,35,false,,2022-02-10T22:20:39Z,"","Beik Poel",0.277,0.36,7,-14.034,1,0.0284,0.682,0.062,0.123,0.0901,94.984,3
spotify:track:0rGZ2Rz8TPzXfCk6T1gorE,"internet drama part 2 (she stole my broccoli)","internet drama","Lubalin",2020-12-22,48000,0,true,,2022-02-10T16:48:19Z,"","Cult Nation",0.511,0.398,5,-8.292,0,0.037,0.766,0,0.266,0.375,85.084,4
spotify:track:1lbPgp4uQtXATQys4W4Qrq,"Liftoff","Spacetime","Andrew Huang",2021-08-20,241428,17,false,,2022-02-10T13:00:25Z,"","andrewhuang.com",0.438,0.792,8,-4.428,0,0.0497,0.0564,0.000335,0.0805,0.478,167.946,4
spotify:track:5IX4TbIR5mMHGE4wiWwKW0,"One","...And Justice For All","Metallica",1988-08-25,447440,23,false,,2022-02-05T17:19:34Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3
spotify:track:2yx33cf8wV4gCCVip2vKMo,"Elemental","Elemental","Freaks & Geeks,Emily Makis",2021-05-14,197241,56,false,,2022-02-03T23:24:20Z,"drum and bass,liquid funk","Elevate Records",0.425,0.963,1,-1.554,1,0.117,0.00246,0.00111,0.0827,0.233,174.009,4
spotify:track:70xuJso8DCqPrrxaRwTCXP,"Walk to You","Walk to You","Technimatic,Rhode",2021-08-13,231704,0,false,,2022-02-02T17:36:55Z,"liquid funk,drum and bass,jungle","Technimatic Music",0.608,0.773,0,-3.997,1,0.0478,0.312,0.379,0.117,0.18,174.023,4
spotify:track:7dPt3CYewVyDWyDkhq5cLZ,"crazy","crazy","Zac Greer",2020-08-06,157348,0,true,,2022-01-31T14:27:56Z,"","Zac Greer",0.692,0.41,5,-6.216,0,0.0402,0.21,0,0.309,0.551,100.014,4
spotify:track:0jD2Fa9VjjtkeCOWyQftdt,"Gales of Song - English Version","Belle (Original Motion Picture Soundtrack) [English Edition]","Belle",2022-01-14,239263,46,false,,2022-01-28T09:50:52Z,"anime","Milan",0.323,0.252,4,-12.204,0,0.0393,0.503,0.00294,0.176,0.108,91.035,3
spotify:track:4DPovSJonVPid3EDSxL9K8,"歌よ","Belle (Original Motion Picture Soundtrack)","Belle",2021-07-30,239263,42,false,,2022-01-25T23:47:14Z,"anime","Milan",0.314,0.278,4,-12.458,0,0.0365,0.467,0.0216,0.157,0.161,87.004,3
spotify:track:6WWMY8tvo5qPCPrZ3VNsth,"Flareon","Booster Pack","Ben Rosett",2020-07-03,148526,29,false,,2022-01-18T19:31:14Z,"math rock","Spirit Vision Records",0.56,0.929,4,-4.999,0,0.0578,0.115,0.0014,0.413,0.781,129.875,5
spotify:track:13i9ibk23Tneym13oNGGqr,"High Charity Suite","Halo 2 Vol. 2 (Original Soundtrack)","Martin O'Donnell,Michael Salvatori",2006-04-25,509146,0,false,,2022-01-14T00:19:51Z,"soundtrack","Skill Tree Records",0.302,0.25,8,-15.294,1,0.0423,0.529,0.89,0.141,0.0385,95.021,4
spotify:track:1Jl74ao9nBADj4KtQmwCIF,"Chemicals","Heavenly","Rosemary Fairweather",2016-11-04,231106,44,false,,2022-01-08T00:23:18Z,"","Universal Music Canada",0.647,0.627,7,-9.17,0,0.0282,0.0262,0.493,0.176,0.559,144.959,3
spotify:track:4yVixayMpxm2MUGOePA192,"Modern Girls & Old Fashion Men","Modern Girls & Old Fashion Men","The Strokes,Regina Spektor",2004-02-23,221626,45,false,,2022-01-03T10:58:35Z,"garage rock,indie rock,alternative rock,anti-folk","RCA Records Label",0.506,0.604,9,-4.179,1,0.0283,0.0138,0.427,0.0435,0.347,110.921,4
spotify:track:2n0U2OG5d6TuW5mKx7YrC0,"Two Birds","Far","Regina Spektor",2009-06-19,195840,73,false,,2022-01-03T10:47:43Z,"anti-folk","Sire",0.546,0.5,0,-8.881,1,0.0379,0.802,0.00108,0.107,0.449,150.92,4
spotify:track:7qjA7bKh8clRIJTnIEJYzD,"Num Num","The DNC","The DNC",2009-03-18,156653,0,false,,2022-01-02T21:09:30Z,"","Position Music / Recurrent Records",0.712,0.882,2,-5.693,1,0.133,0.0705,0,0.316,0.895,98.554,4
spotify:track:6WhoGqTFLJGCgMNUyBDzt5,"Slingshot","Slingshot","Good Kid",2019-04-05,152611,48,false,,2022-01-01T16:41:19Z,"","Good Kid",0.479,0.961,1,-3.148,0,0.0566,0.00325,0,0.207,0.582,94.389,4
spotify:track:35asZ8JWGhQUzemaPoPAK8,"Until I'm Home - Refeeld Remix","Until I'm Home (Refeeld Remix)","imagiro,Refeeld",2021-04-29,130539,18,false,,2021-12-28T12:37:59Z,"lo-fi beats,lo-fi hip hop,lo-fi","Stereofox",0.742,0.303,3,-14.821,1,0.0786,0.901,0.9,0.0904,0.546,147.975,5
spotify:track:4S4Mfvv03M1cHgIOJcbUCL,"In My Room","In My Room","Frank Ocean",2019-11-02,133680,70,true,,2021-12-27T14:55:13Z,"","Blonded",0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,4
spotify:track:5LghBGmNUUwI2BvX2boIdK,"Bruuuh (with Denzel Curry) - Remix","Bruuuh (with Denzel Curry) [Remix]","JID,Denzel Curry",2021-02-05,206446,57,true,,2021-12-26T15:26:52Z,"","J. Cole/ DreamVille",0.813,0.621,9,-9.273,1,0.209,0.0144,0.0000403,0.0793,0.377,112.101,4
spotify:track:4w7lBzX0EcDuy8tQLQvjC2,"Scatter Brain (feat. Ludacris & JID)","La Maquina","Conway the Machine,Ludacris,JID",2021-04-16,209117,57,true,,2021-12-26T14:50:28Z,"boom bap,east coast hip hop,southern hip hop","Griselda Records / Drumwork / EMPIRE",0.855,0.478,1,-8.698,1,0.107,0.0684,0,0.111,0.355,135.987,4
spotify:track:2gwH0dT4aDth8VqbPl1uEj,"Time Travel Kool Aid","Time Travel Kool Aid","Half an Orange,Ephixa",2020-02-04,190909,36,false,,2021-12-25T12:59:37Z,"dubstep,edm","Monstercat",0.63,0.901,5,-2.66,0,0.0475,0.0416,0.00000126,0.313,0.606,109.971,4
spotify:track:2gtBcLNjFMi8l5xSz66Fsb,"Cold Green Eyes - Original Mix","Cold Green Eyes","Station Earth,Roos Denayer",2015-03-01,247020,39,false,,2021-12-24T22:12:23Z,"liquid funk,drum and bass","Liquicity Records",0.349,0.749,2,-4.729,1,0.0329,0.0211,0.00365,0.127,0.0532,173.934,4
spotify:track:1hgb3hxKtCpX4tI0hrP46K,"Nomu","Nomu","Good Kid",2015-10-13,169541,52,false,,2021-12-22T00:50:08Z,"","Good Kid",0.319,0.895,1,-3.877,0,0.0927,0.00224,0,0.149,0.655,90.529,4
spotify:track:158OK6TQSb8xo1MIJSdxb1,"Alchemist","Good Kid","Good Kid",2018-06-15,173438,55,false,,2021-12-21T14:25:18Z,"","Good Kid",0.408,0.893,6,-3.494,0,0.0479,0.000794,0.0446,0.0941,0.805,182.289,4
spotify:track:0TpJF2IIk9idRMJuSSXMLh,"Aloe Lite","Good Kid 2","Good Kid",2020-11-06,149292,58,false,,2021-12-21T14:25:08Z,"","Good Kid",0.48,0.896,1,-4.207,1,0.0329,0.000199,0.0000515,0.437,0.728,179.999,4
spotify:track:7Ln9BSFuKrj6yNDipVfrMs,"Maybe We're Still Sleeping","Chance Encounter","Refeeld,Project AER",2020-10-31,144075,0,false,,2021-12-21T10:06:02Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.531,0.221,11,-15.813,0,0.0366,0.731,0.912,0.134,0.318,74.997,4
spotify:track:2As8jV9qVbzgqNzG65IiH8,"Last Words","The London Book Of The Dead","The Real Tuesday Weld",2008-08-11,296253,28,false,,2021-12-20T19:44:22Z,"electro swing","Antique Beat",0.622,0.615,2,-9.191,1,0.0285,0.13,0.00274,0.101,0.118,98.056,4
spotify:track:6JJgmmfMsoGTzwCe2f2K8u,"Flowers","Flowers","khai dreams",2021-08-18,154115,0,true,,2021-12-16T22:20:18Z,"","Khai Dreams",0.694,0.653,4,-6.028,1,0.0379,0.167,0,0.136,0.865,130.012,4
spotify:track:2tGDVVK0QBtiF9K4nGeNmh,"Miracle","Chronologic","Caravan Palace",2019-08-30,216213,46,false,,2021-11-29T23:59:23Z,"electro swing,swing music,nu jazz","Lone Diggers",0.712,0.888,7,-4.996,1,0.0621,0.61,0.000614,0.116,0.51,100,4
spotify:track:6qXBZGMoNHTVIebQDECoY9,"Sticky","XOXO: From Love & Anxiety In Real Time","The Maine",2021-07-09,178900,40,false,,2021-11-22T21:04:35Z,"pop punk","Photo Finish Records / 8123",0.669,0.819,0,-4.716,1,0.0363,0.11,0,0.212,0.762,105.055,4
spotify:track:5uFlKZ8ZdCUEXILAeX2xmC,"fullmoon lullaby","afterstory.","goodnight lavender,Nila",2021-10-01,206972,20,false,,2021-11-22T19:40:54Z,"future bass,happy hardcore","goodnight lavender",0.438,0.548,3,-8.459,1,0.0406,0.419,0.0000971,0.135,0.048,108.765,4
spotify:track:7gVGX8wETHhLlv7S6pSyFc,"Becca","Becca","The Sukis",2021-01-18,231312,47,false,,2021-11-20T22:44:34Z,"","Lab Records",0.333,0.886,6,-5.819,0,0.0613,0.00234,0,0.32,0.64,174.877,4
spotify:track:5zkar8r2C9Dq08bl5f14FC,"Over Yourself","Over Yourself","Heart Of Gold",2019-11-29,203400,41,false,,2021-11-20T22:41:14Z,"","SHARPTONE",0.611,0.777,0,-6.292,1,0.0329,0.00736,0,0.145,0.509,100.032,4
spotify:track:4tRt91OQSbE9eFA3RwgqSd,"The Only Boy Awake","The Only Boy Awake","Meadows",2016-10-21,163294,48,false,,2021-11-18T16:36:33Z,"","What we call Records",0.52,0.48,5,-10.288,1,0.0303,0.61,0.0344,0.107,0.405,122.086,4
spotify:track:51jG0OlS5GWuunFH05NyC6,"Hot Knifer","Being So Normal","Peach Pit",2018-06-28,248746,46,false,,2021-11-17T23:42:30Z,"","Columbia",0.644,0.247,6,-8.813,0,0.0368,0.927,0.0264,0.115,0.0876,124.667,4
spotify:track:59JOMc9A6w8CkIHgs4kfNl,"Chagu's Sideturn","Being So Normal","Peach Pit",2018-06-28,210106,44,true,,2021-11-17T23:34:54Z,"","Columbia",0.46,0.721,9,-7.261,1,0.0319,0.0835,0.0431,0.202,0.777,92.039,4
spotify:track:6OiRh4kttAs1YWglvTcYkB,"Alrighty Aphrodite","Being So Normal","Peach Pit",2018-06-28,207813,66,false,,2021-11-17T23:18:47Z,"","Columbia",0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,4
spotify:track:5jMeWiuKhq3YyzXWKIhjE0,"Youth","The Wild Youth EP","Daughter",2011-11-21,251626,0,false,,2021-11-17T12:47:19Z,"","Daughter",0.589,0.477,9,-12.71,0,0.0493,0.608,0.00188,0.122,0.488,150.399,4
spotify:track:72uSoNIf7eScfGZFQjNHrR,"Dramaturgy","Bunka","Eve",2017-12-20,238181,63,false,,2021-11-16T21:38:16Z,"anime,j-pop,j-rock,vocaloid,japanese indie","harapeco records",0.592,0.9,3,-1.73,0,0.0741,0.0192,0,0.172,0.706,149.018,4
spotify:track:3TZ3MiMILR5wrQbbWiFUwI,"I Was Wrong - Robin Schulz Remix","I Was Wrong (Robin Schulz Remix)","A R I Z O N A,Robin Schulz",2016-07-15,220677,54,false,,2021-11-14T20:43:24Z,"tropical house","Atlantic Records",0.654,0.761,6,-7.094,1,0.049,0.373,0.00711,0.0956,0.546,117.99,4
spotify:track:4KqZo6zGnp8OEbaV2dEcBS,"Lakota","Lakota (ft. A Little Sound)","Technimatic,A Little Sound",2020-06-03,251553,0,false,,2021-11-12T22:28:32Z,"liquid funk,drum and bass,jungle,bassline","UKF",0.536,0.786,0,-3.718,0,0.0307,0.0315,0.0000196,0.111,0.0386,86.999,4
spotify:track:44mVr9GBGBu66Bn71T1k3G,"Low","Cain","One Eye Closed",2019-11-16,221310,0,false,,2021-11-12T08:49:14Z,"j-rock","JPU Records Ltd.",0.532,0.945,5,-5.587,0,0.0553,0.000401,0.000312,0.114,0.733,135.989,4
spotify:track:7HgmtBZim3P8sZd0yv1pDZ,"Lighthouse","Loveless I","Loveless",2021-06-04,224255,43,false,,2021-11-12T08:44:28Z,"pop punk","Loveless",0.554,0.801,8,-5.078,1,0.05,0.00271,0.0000121,0.237,0.515,110.036,4
spotify:track:6BxL2JcykvCLnsLzmbHRJr,"Down Bad","Down Bad","Ryan Librada",2021-08-13,130250,34,true,,2021-11-07T11:16:12Z,"","VERSION III",0.788,0.629,11,-5.312,0,0.0317,0.0503,0,0.502,0.63,120.032,4
spotify:track:4MA2sZsOr0fbGZag4AiQDP,"Cloud 9","Cloud 9","Sam and Sounds",2020-06-26,199578,0,false,,2021-11-07T10:49:22Z,"","Ford Manor Music",0.543,0.726,7,-8.868,1,0.0437,0.000187,0,0.0427,0.505,94.974,4
spotify:track:1RlmAzI27AlIpvoRN3u6Iy,"avalanche","avalanche","Christian French",2021-06-25,199512,48,false,,2021-11-05T19:59:01Z,"","Disruptor Records/RCA Records",0.636,0.864,11,-3.919,1,0.0491,0.0314,0,0.102,0.892,160.009,4
spotify:track:5OUTFH5acycdnf8OVo21Gv,"Television / So Far So Good","Apricot Princess","Rex Orange County",2017-04-26,262600,1,true,,2021-11-05T19:04:09Z,"bedroom pop","Rex Orange County",0.405,0.505,5,-7.75,1,0.0458,0.592,0,0.121,0.318,164.971,4
spotify:track:4GKcaqt6PFor4siHXMO42e,"Novocaine","Novocaine","The Unlikely Candidates",2019-03-22,245240,51,true,,2021-11-03T23:11:06Z,"","Another Century",0.652,0.833,10,-4.898,1,0.0392,0.00191,0.000536,0.122,0.231,116.043,4
spotify:track:0Z5ok0QLLttAKsujOZYOXf,"Chasing Pavements","19","Adele",2008-01-27,210506,75,false,,2021-11-03T11:46:51Z,"soft pop","XL Recordings",0.616,0.47,5,-6.092,0,0.0253,0.291,0,0.111,0.325,80.03,4
spotify:track:2VBluJiNj9bKohWX0dY1Lh,"Last Hope","Paramore","Paramore",2013-04-05,309973,59,false,,2021-10-30T15:55:49Z,"pop punk,emo","Fueled By Ramen",0.465,0.711,5,-6.178,1,0.0265,0.00411,0.000548,0.164,0.255,101.46,4
spotify:track:26ZX2JrAb8AFbr8FFfAsO7,"sex","i think you think too much of me","EDEN",2016-08-19,218808,58,false,,2021-10-27T19:55:45Z,"","MCMXCV (EDEN)",0.413,0.521,9,-4.469,1,0.0466,0.162,0,0.323,0.532,103.391,4
spotify:track:6MpCaSIOfqBqbMED4kXgNY,"Prom Queen","Prom Queen","Beach Bunny",2018-08-10,136562,4,false,,2021-10-23T18:43:12Z,"","Mom+Pop",0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4
spotify:track:6vFsBXYczYsP0H3lgunZOm,"Cloud 9","Honeymoon","Beach Bunny",2020-02-14,147350,3,false,,2021-10-23T18:43:09Z,"","Mom+Pop",0.637,0.929,4,-3.593,1,0.0491,0.00167,0.0000262,0.344,0.902,80.974,4
spotify:track:3NDm83CirwTcgWxvG193vw,"We Are the Light","Vintersaga","Krisu",2020-12-24,297003,0,false,,2021-10-09T00:14:56Z,"chillstep","Krisu Music",0.536,0.206,9,-20.233,0,0.0359,0.666,0.869,0.152,0.143,159.974,4
spotify:track:60mjatPf9M1fXkBmei0ATb,"Luv Letter","MIRROR","DJ Okawari",2009-06-24,268613,44,false,,2021-10-08T23:52:32Z,"jazz rap,nu jazz","Libyus Music",0.546,0.449,10,-9.666,0,0.0302,0.697,0.348,0.114,0.29,95.005,4
spotify:track:2fsUx17P1kqo8s5LZKO8oh,"One Last Time (feat. Jesper Jenset)","One Last Time (feat. Jesper Jenset)","Gromee,Jesper Jenset",2018-07-06,207412,37,false,,2021-10-04T16:07:39Z,"disco polo,norwegian pop,norwegian hip hop","Sony Music Entertainment",0.644,0.758,6,-4.931,0,0.102,0.0809,0,0.256,0.665,104.891,4
spotify:track:48msdKyfFVzTbiKFQpEUCr,"98 Degrees","Nonfiction","Arrested Youth",2021-06-25,167126,0,false,,2021-10-02T13:53:45Z,"","Lowly/Big Noise",0.679,0.804,6,-3.886,1,0.0439,0.0857,0.00000597,0.19,0.64,80.981,4
spotify:track:1zbUM0c4Wfg4Zf6BIlD87x,"Roboknight Theme","Dark of a Distant World","XENNON",2020-10-02,263243,7,false,,2021-09-25T16:05:32Z,"synthwave","RoboKnight Records",0.41,0.837,1,-7.501,1,0.0337,0.106,0.0000951,0.0762,0.566,174.027,4
spotify:track:09vjtWQWvs3XjEG51fPlaV,"逃避行","逃避行","Dios",2021-03-31,276813,23,false,,2021-09-25T15:51:45Z,"j-pop,j-rock,japanese indie","Dawn Dawn Dawn Records",0.656,0.739,1,-5.816,0,0.0583,0.316,0,0.0671,0.66,100.101,4
spotify:track:4hDXe9C6UbApzZhw5AXbC7,"again&again","fever","Against The Current,guardin",2021-07-23,196150,48,false,,2021-09-19T01:12:04Z,"pop punk,emo rap","Fueled By Ramen",0.39,0.754,0,-5.766,1,0.0444,0.000144,0.000185,0.336,0.176,84.031,4
spotify:track:54wnl8UEtlaWgy3mNaXMnL,"{ The Dreamer's Hotel }","Nothing is True & Everything is Possible","Enter Shikari",2020-04-17,173304,0,true,,2021-09-18T10:59:34Z,"post-hardcore,metalcore","So Recordings",0.501,0.868,10,-7.406,0,0.129,0.000159,0.0000906,0.239,0.621,159.965,4
spotify:track:2RBcYkonAofm0rYycVrCGt,"Lady Writer","Communiqué","Dire Straits",1979-06-15,224666,73,false,,2021-09-09T21:58:48Z,"classic rock","EMI",0.633,0.809,1,-8.595,0,0.0282,0.103,0.611,0.0726,0.964,147.916,4
spotify:track:5TgS4dcUAU8EEb506d8wAT,"Ghost","Ghost","Au/Ra,Alan Walker,Death Stranding: Timefall",2019-10-17,177630,51,false,,2021-09-09T21:39:35Z,"","RCA Records Label",0.667,0.503,0,-8.217,0,0.0526,0.552,0,0.169,0.584,144.015,4
spotify:track:7CH8J4ulT49UfZwSDSkSZA,"i miss u (with Au/Ra)","i miss u (with Au/Ra)","Jax Jones,Au/Ra",2020-10-09,172143,57,false,,2021-09-09T21:39:11Z,"","Polydor Records",0.668,0.726,9,-7.512,1,0.0468,0.0387,0,0.134,0.453,124.075,4
spotify:track:78j9wYboWAkB0UxVVq0X0H,"Painkiller","Prom Queen","Beach Bunny",2018-08-10,216146,0,false,,2021-09-02T20:33:16Z,"","Mom+Pop",0.371,0.778,4,-7.969,1,0.0497,0.000272,0.000311,0.169,0.482,122.719,4
spotify:track:77G0k1La0c5Dw8bAFANcyp,"Sports","Sports","Beach Bunny",2018-01-01,164165,2,false,,2021-09-02T12:13:21Z,"","Mom+Pop",0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,4
spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,"Sultans Of Swing","Dire Straits","Dire Straits",1978-10-07,348400,84,false,,2021-08-31T12:32:39Z,"classic rock","EMI",0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,4
spotify:track:72Dd7GCaepMi8ktuXxmSZF,"If It Feels Good (Then It Must Be)","Good Thing","Leon Bridges",2018-05-04,194826,55,false,,2021-08-28T18:17:23Z,"retro soul","Columbia",0.777,0.72,8,-5.293,1,0.0525,0.0432,0,0.251,0.945,114.955,4
spotify:track:28pUgp8Cifsnwrv5Mvltyz,"nagashi","rainy evening","Idealism",2017-08-30,109948,45,false,,2021-08-23T02:06:53Z,"lo-fi,lo-fi beats,lo-fi hip hop","idealism",0.734,0.357,10,-8.727,1,0.0435,0.862,0.915,0.134,0.648,85.006,4
spotify:track:3a3dQOO19moXPeTt2PomoT,"What You Heard","What You Heard","Sonder",2019-02-22,238242,78,true,,2021-08-21T11:30:32Z,"dark r&b,r&b","Sonder Global",0.429,0.371,2,-9.017,0,0.0327,0.546,0.00000571,0.104,0.135,137.134,4
